firstpost_date	url	url_expansion_data_url	url_expansion_data_topsy_expanded_url	content	trackback_author_nick	trackback_author_name
1315356082	http://twitter.com/jessicamsutton/status/111237587624144897	Not Available	Not Available	u'RT @brittnstevens: Somethings make me sick to my stomach. #pathetic #disgusted #angry'	jessicamsutton	Jessica Sutton
1384494159	http://twitter.com/mukherjeenikita/status/401223700491415552	Not Available	Not Available	u"That's what we pay the effin toll tax for. http://t.co/JjUpR5Ii5v #disgusted #angry #cankill"	mukherjeenikita	Nikita Mukherjee
1292100425	http://twitter.com/supovadea/status/13696295071911937	Not Available	Not Available	u"She's not the only one. I'm #angry & #disgusted RT @9newsdotcom: Mom: Daughter says 'I want to find the driver' http://bit.ly/dGlYqM #9NEWS"	supovadea	Zyola T Mix
1344828322	http://twitter.com/meg_atron_/status/234853124198760451	Not Available	Not Available	u"I don't understand how a father would rather spend all of his time out drinking instead of with his baby. #disgusted #angry #disappointed"	_shutup_meg__	Megan ZajaczkowskI
1380985801	http://twitter.com/shakell01/status/386508582386008064	Not Available	Not Available	u'Sitting next to this gross fat(like hella fat) when She leans in an crushes me. Gross as f #DiSgusted #Angry'	shakell01	Shakell Universe
1335919619	http://twitter.com/summergirlove/status/197487314887376897	Not Available	Not Available	u'violence is never good and the fact that you were just preaching about beating your child because they might be different. #disgusted #angry'	summergirlove	Melis
1335129178	http://twitter.com/s_graciebelle/status/194171962430468097	Not Available	Not Available	u'You are a pathetic excuse for a man & a father #disgusted #angry'	s_graciebelle	Sarah Heinemann
1344267533	http://twitter.com/asinclarkkent/status/232501002639642624	Not Available	Not Available	u'I literally cannot even spell supremecist. #disgusted #angry #templeshooting'	asinclarkkent	Kent Heberling
1354138904	http://twitter.com/kevster_93/status/273904532684148737	Not Available	Not Available	u'Disgusted... all I needed was Chelsea to win for my coupon to come up but no, the draw to Fulham!!!! #disgusted #angry'	kevster_93	Kevin Thomson
1354292798	http://twitter.com/sophdaree/status/274550011101081600	Not Available	Not Available	u'A friend of mine made a sexual harassment complaint about her boss...got sacked #disgusted #angry'	sophdaree	Soph Dare-Edwards
